IdSensore,NomeTipoSensore,UnitaMisura,Idstazione,NomeStazione,Quota,Provincia,Comune,Storico,DataStart,DataStop,Utm_Nord,UTM_Est,lat,lng,location,Limiti amministrativi 2014 delle province di Regione Lombardia,Limiti amministrativi 2015 delle province di Regione Lombardia
9805,Biossido di Azoto,µg/m³,671,Mantova - Tridolino,22,MN,Mantova,S,31/12/2004,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)",9,9
30162,Ossidi di Azoto,µg/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,22/01/2013,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
12629,Benzo(a)pirene,ng/m³,705,Milano - Pascal Città Studi,122,MI,Milano,N,02/04/2008,,5036190,518405,45.47899606168744,9.235491038497502,"(45.47899606168744, 9.235491038497502)",4,4
5805,Monossido di Carbonio,mg/m³,574,Lecco - Via Amendola,214,LC,Lecco,N,17/02/1991,,5077479,530713,45.850191194578535,9.395577066893223,"(45.850191194578535, 9.395577066893223)",10,10
5824,Monossido di Carbonio,mg/m³,541,Limbiate,181,MB,Limbiate,S,23/11/1994,01/07/2011,5049330,509823,45.597443498230305,9.125948942472387,"(45.597443498230305, 9.125948942472387)",12,12
10020,Biossido di Zolfo,µg/m³,685,Calusco d' Adda,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",5,5
5725,Ozono,µg/m³,528,Milano - Verziere,116,MI,Milano,N,20/09/1988,,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)",4,4
6310,Ossidi di Azoto,µg/m³,510,Inzago,138,MI,Inzago,S,16/01/1991,01/01/2018,5043030,538012,45.539768856661,9.486885367436152,"(45.539768856661, 9.486885367436152)",4,4
5521,Biossido di Azoto,µg/m³,518,Galliate,153,NO,Galliate,S,07/12/1992,04/01/2017,5034980,479423,45.46804407930967,8.73676932023362,"(45.46804407930967, 8.73676932023362)",,
9800,Monossido di Carbonio,mg/m³,671,Mantova - Tridolino,22,MN,Mantova,S,20/01/2005,01/01/2017,5001664,646147,45.153319585785574,10.859263911962309,"(45.153319585785574, 10.859263911962309)",9,9
5823,Monossido di Carbonio,mg/m³,539,Milano - viale Liguria,115,MI,Milano,N,20/10/1991,,5032273,513134,45.443857653564926,9.167944501742676,"(45.443857653564926, 9.167944501742676)",4,4
9984,Particelle sospese PM2.5,µg/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,06/06/2006,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
5812,Monossido di Carbonio,mg/m³,606,S.Giuliano Milanese,97,MI,San Giuliano Milanese,N,13/01/2000,,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",4,4
12593,Benzo(a)pirene,ng/m³,669,Brescia - Villaggio Sereno,70,BS,Brescia,N,18/04/2008,,5040636,593101,45.513038818653754,10.19194188877931,"(45.513038818653754, 10.19194188877931)",6,6
6831,Ossidi di Azoto,µg/m³,657,Lonato,180,BS,Lonato del Garda,N,01/01/1990,,5035536,615762,45.463753136210265,10.480772043571283,"(45.463753136210265, 10.480772043571283)",6,6
5599,Biossido di Azoto,µg/m³,596,Osio Sotto,182,BG,Osio Sotto,N,06/04/2000,,5052072,547691,45.62055567939559,9.611737821812373,"(45.62055567939559, 9.611737821812373)",5,5
5696,Biossido di Zolfo,µg/m³,606,S.Giuliano Milanese,97,MI,San Giuliano Milanese,S,13/01/2000,15/12/2015,5027003,522127,45.39619462552717,9.282700075557845,"(45.39619462552717, 9.282700075557845)",4,4
6382,Ossidi di Azoto,µg/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
6937,PM10 (SM2005),µg/m³,597,Lallio,212,BG,Lallio,S,24/05/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)",5,5
6348,Ossidi di Azoto,µg/m³,509,Rivolta d` Adda - via Beccaria,101,CR,Rivolta d'Adda,S,12/01/1991,01/01/2018,5035130,539972,45.46855301694732,9.511345333837518,"(45.46855301694732, 9.511345333837518)",8,8
10333,Ossidi di Azoto,µg/m³,709,Vigevano - via Valletta,109,PV,Vigevano,N,08/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)",7,7
5540,Biossido di Azoto,µg/m³,537,Lainate,176,MI,Lainate,S,25/09/1991,12/09/2013,5046000,502013,45.56753666798259,9.025796665025974,"(45.56753666798259, 9.025796665025974)",4,4
12600,Benzo(a)pirene,ng/m³,609,Casirate d`Adda,108,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)",5,5
10479,Particelle sospese PM2.5,µg/m³,1267,Turano,65,LO,Turano Lodigiano,S,03/08/2009,31/03/2017,5010942,548751,45.25028308918456,9.62125819274314,"(45.25028308918456, 9.62125819274314)",11,11
9890,PM10 (SM2005),µg/m³,674,Monza - via Machiavelli,162,MB,Monza,N,18/11/2005,,5047450,521343,45.58026348442243,9.273573092713274,"(45.58026348442243, 9.273573092713274)",12,12
12692,Cadmio,ng/m³,560,Varese - via Copelli,383,VA,Varese,N,01/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1,1
12690,Nikel,ng/m³,560,Varese - via Copelli,383,VA,Varese,N,01/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1,1
6358,Ossidi di Azoto,µg/m³,538,Settimo Milanese,132,MI,Settimo Milanese,S,27/05/1992,30/07/2018,5036306,504444,45.480268785554635,9.056862031759728,"(45.480268785554635, 9.056862031759728)",4,4
6940,PM10 (SM2005),µg/m³,601,Montanaso,84,LO,Montanaso Lombardo,S,30/07/2004,01/01/2017,5020391,535459,45.33613100905199,9.45255388178171,"(45.33613100905199, 9.45255388178171)",11,11
9928,Biossido di Azoto,µg/m³,677,Cremona - Via Fatebenefratelli,43,CR,Cremona,N,11/04/2006,,4999315,582066,45.14254063221695,10.043836158369393,"(45.14254063221695, 10.043836158369393)",8,8
6962,PM10 (SM2005),µg/m³,595,Filago - via Don Milani,190,BG,Filago,N,14/10/2004,,5053519,543342,45.63386450908066,9.556084255790864,"(45.63386450908066, 9.556084255790864)",5,5
12614,Arsenico,ng/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,19/02/2008,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
17037,Benzo(a)pirene,ng/m³,583,Bergamo - via Meucci,249,BG,Bergamo,N,14/01/2012,,5059922,550116,45.69103740547214,9.643650579461385,"(45.69103740547214, 9.643650579461385)",5,5
5649,Biossido di Zolfo,µg/m³,543,Vimercate,194,MB,Vimercate,S,23/12/1994,16/10/2003,5051330,528723,45.614920870442226,9.368396161785157,"(45.614920870442226, 9.368396161785157)",12,12
12686,Cadmio,ng/m³,633,Soresina,70,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
12619,Nikel,ng/m³,542,Meda,222,MB,Meda,N,18/04/2008,,5056480,512203,45.66176219189168,9.156643984551597,"(45.66176219189168, 9.156643984551597)",12,12
10078,Ossidi di Azoto,µg/m³,695,Ponti sul Mincio,113,MN,Ponti sul Mincio,N,20/12/2006,,5030184,631718,45.41277169168634,10.683357343786835,"(45.41277169168634, 10.683357343786835)",9,9
12694,Benzo(a)pirene,ng/m³,560,Varese - via Copelli,383,VA,Varese,N,02/04/2008,,5073728,486035,45.816973233263674,8.820240707158211,"(45.816973233263674, 8.820240707158211)",1,1
5626,Biossido di Zolfo,µg/m³,537,Lainate,176,MI,Lainate,S,25/09/1991,18/10/2000,5046000,502013,45.56753666798259,9.025796665025974,"(45.56753666798259, 9.025796665025974)",4,4
10331,Biossido di Azoto,µg/m³,709,Vigevano - via Valletta,109,PV,Vigevano,N,08/08/2007,,5016690,487833,45.303607869655714,8.844804609965438,"(45.303607869655714, 8.844804609965438)",7,7
6789,Monossido di Carbonio,mg/m³,653,Brescia - via Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)",6,6
6862,Monossido di Carbonio,mg/m³,661,Rezzato,147,BS,Rezzato,N,24/11/1999,,5041110,604367,45.51570829484459,10.336240422996532,"(45.51570829484459, 10.336240422996532)",6,6
5658,Biossido di Zolfo,µg/m³,552,Varese - Vidoletti,425,VA,Varese,N,23/12/1991,,5075945,484773,45.83690077655548,8.80392612667495,"(45.83690077655548, 8.80392612667495)",1,1
12670,Piombo,ng/m³,703,Schivenoglia,NULL,MN,Schivenoglia,N,23/02/2008,,4986922,663580,45.016877820755425,11.07609463264049,"(45.016877820755425, 11.07609463264049)",9,9
20156,Ammoniaca,µg/m³,642,Pavia - via Folperti,77,PV,Pavia,N,20/11/2013,,5004590,512932,45.19467609907785,9.164638300630086,"(45.19467609907785, 9.164638300630086)",7,7
5505,Biossido di Azoto,µg/m³,502,Milano - via Juvara,122,MI,Milano,S,06/05/1977,11/06/2007,5035546,517377,45.473225708577175,9.222315138737468,"(45.473225708577175, 9.222315138737468)",4,4
6594,Biossido di Azoto,µg/m³,613,Spino d`Adda - SP1 $,80,CR,Spino d'Adda,S,13/01/2000,13/04/2006,5026365,538310,45.389753164229845,9.489402571088535,"(45.389753164229845, 9.489402571088535)",8,8
5507,Biossido di Azoto,µg/m³,504,Sesto S.Giovanni,139,MI,Sesto San Giovanni,N,18/12/1980,,5042386,518435,45.53476576509224,9.236107923411636,"(45.53476576509224, 9.236107923411636)",4,4
6790,Ossidi di Azoto,µg/m³,653,Brescia - via Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)",6,6
10346,Particelle sospese PM2.5,µg/m³,707,Mortara,108,PV,Mortara,S,01/12/2007,01/01/2017,5011280,479925,45.254728720788826,8.74415437971093,"(45.254728720788826, 8.74415437971093)",7,7
20154,Ozono,µg/m³,690,Casoni - AGIP,73,PV,Mezzana Bigli,N,20/11/2013,,4990697,489679,45.069658641385914,8.86888929943922,"(45.069658641385914, 8.86888929943922)",7,7
9963,PM10 (SM2005),µg/m³,508,Cassano d`Adda - Via di Vona,133,MI,Cassano d'Adda,S,01/01/2006,12/12/2017,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)",4,4
6300,Ossidi di Azoto,µg/m³,544,Cormano,153,MI,Cormano,N,24/10/1994,,5044180,512693,45.551041944372415,9.162613653151322,"(45.551041944372415, 9.162613653151322)",4,4
5531,Biossido di Azoto,µg/m³,528,Milano - Verziere,116,MI,Milano,N,24/11/1988,,5034443,515270,45.463346740666545,9.195324807668857,"(45.463346740666545, 9.195324807668857)",4,4
6801,Monossido di Carbonio,mg/m³,654,Sarezzo - via Minelli,269,BS,Sarezzo,N,18/02/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",6,6
12687,Piombo,ng/m³,633,Soresina,70,CR,Soresina,N,01/04/2008,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
6616,Particolato Totale Sospeso,µg/m³,586,Costa Volpino,192,BG,Costa Volpino,S,26/07/1993,23/11/2012,5075429,585212,45.82715793876258,10.09706172418631,"(45.82715793876258, 10.09706172418631)",5,5
12020,Ozono,µg/m³,1297,Spinadesco,48,CR,Spinadesco,N,04/02/2011,,5000087,573153,45.150468869856816,9.930596472272326,"(45.150468869856816, 9.930596472272326)",8,8
5539,Biossido di Azoto,µg/m³,536,Arese,157,MI,Arese,S,16/10/1991,30/07/2018,5043325,506302,45.543433254501636,9.080725831284644,"(45.543433254501636, 9.080725831284644)",4,4
5587,Biossido di Azoto,µg/m³,584,Bergamo - via Garibaldi,249,BG,Bergamo,N,21/06/1994,,5060449,551482,45.69568034432694,9.66124914606551,"(45.69568034432694, 9.66124914606551)",5,5
6633,Particolato Totale Sospeso,µg/m³,530,Agrate,162,MB,Agrate Brianza,S,21/02/1990,03/01/2007,5046977,527628,45.57578475922807,9.354105650819204,"(45.57578475922807, 9.354105650819204)",12,12
9985,Particelle sospese PM2.5,µg/m³,600,Lodi - viale Vignati,80,LO,Lodi,N,10/07/2006,,5017060,538042,45.30601298752377,9.48526286320174,"(45.30601298752377, 9.48526286320174)",11,11
5515,Biossido di Azoto,µg/m³,512,Carate Brianza,250,MB,Carate Brianza,S,27/10/1994,30/07/2018,5057635,518272,45.672024734078455,9.234591661788048,"(45.672024734078455, 9.234591661788048)",12,12
5839,Monossido di Carbonio,mg/m³,507,Villasanta $,176,MB,Villasanta,S,14/02/1990,22/09/2010,5050610,523948,45.608621349658364,9.307118451572562,"(45.608621349658364, 9.307118451572562)",12,12
9996,Ossidi di Azoto,µg/m³,682,Ferrera Erbognone - ENI,88,PV,Ferrera Erbognone,N,21/01/2006,,4995567,490094,45.11350314482957,8.874064848882607,"(45.11350314482957, 8.874064848882607)",7,7
9855,Ossidi di Azoto,µg/m³,672,Cornale (Voghera Energia),74,PV,Cornale,N,29/07/2005,,4987406,493238,45.04007657202963,8.914144599002409,"(45.04007657202963, 8.914144599002409)",7,7
10299,Benzene,µg/m³,653,Brescia - via Ziziola,125,BS,Brescia,S,15/10/1997,30/07/2018,5040836,595170,45.51455919056731,10.218463502801265,"(45.51455919056731, 10.218463502801265)",6,6
5580,Biossido di Azoto,µg/m³,577,Calolziocorte,215,LC,Calolziocorte,S,28/11/1994,30/07/2018,5072149,533373,45.80209550514092,9.429467320277878,"(45.80209550514092, 9.429467320277878)",10,10
10049,Biossido di Zolfo,µg/m³,689,Galliavola - AGIP,87,PV,Galliavola,S,01/01/2007,01/01/2017,4993533,485861,45.095121633481334,8.820308319996208,"(45.095121633481334, 8.820308319996208)",7,7
5810,Monossido di Carbonio,mg/m³,602,Melegnano,83,MI,Melegnano,S,13/01/2000,,5022361,525789,45.35428575070997,9.329243424113708,"(45.35428575070997, 9.329243424113708)",4,4
6656,Particolato Totale Sospeso,µg/m³,556,Gallarate - P.zza S.Lorenzo,240,VA,Gallarate,S,16/07/1991,16/12/1999,5056010,484229,45.65745982503037,8.797570832831466,"(45.65745982503037, 8.797570832831466)",1,1
6877,Biossido di Azoto,µg/m³,664,Mantova - p.zza Gramsci,18,MN,Mantova,N,08/06/2004,,5001351,640031,45.151743379576594,10.78140770009565,"(45.151743379576594, 10.78140770009565)",9,9
10285,Ossidi di Azoto,µg/m³,706,Lecco - Via Sora,272,LC,Lecco,N,28/06/2007,,5078987,531045,45.86374884127965,9.399950344681852,"(45.86374884127965, 9.399950344681852)",10,10
5528,Biossido di Azoto,µg/m³,525,Corsico,119,MI,Corsico,S,30/10/1989,30/07/2018,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)",4,4
12608,Arsenico,ng/m³,546,Magenta,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
10028,Particelle sospese PM2.5,µg/m³,685,Calusco d' Adda,273,BG,Calusco d'Adda,N,30/06/2006,,5059767,537706,45.69042907854514,9.484260927647789,"(45.69042907854514, 9.484260927647789)",5,5
12597,Cadmio,ng/m³,609,Casirate d`Adda,108,BG,Casirate d'Adda,N,24/04/2008,,5038450,543458,45.49822713394494,9.556232262351761,"(45.49822713394494, 9.556232262351761)",5,5
6744,Biossido di Azoto,µg/m³,647,Breno,342,BS,Breno,S,09/06/1992,30/07/2018,5090074,600822,45.956830532998445,10.301058339435231,"(45.956830532998445, 10.301058339435231)",6,6
5962,Biossido di Zolfo,µg/m³,630,Crema - via Indipendenza $,78,CR,Crema,S,01/11/1992,02/10/2003,5024212,553035,45.369413822391465,9.677268708195667,"(45.369413822391465, 9.677268708195667)",8,8
9802,Biossido di Azoto,µg/m³,670,Mantova - S.Agnese,22,MN,Mantova,N,31/12/2004,,5002356,641122,45.16056833010576,10.79556411370788,"(45.16056833010576, 10.79556411370788)",9,9
5951,Biossido di Zolfo,µg/m³,626,Corte de Cortesi,57,CR,Corte de' Cortesi con Cignone,S,01/11/1992,04/01/2012,5014380,578919,45.27848755478839,10.006202391204335,"(45.27848755478839, 10.006202391204335)",8,8
5668,Biossido di Zolfo,µg/m³,597,Lallio,212,BG,Lallio,S,13/04/2000,01/01/2017,5056421,548190,45.65966391792855,9.618568761257565,"(45.65966391792855, 9.618568761257565)",5,5
5620,Biossido di Zolfo,µg/m³,525,Corsico,119,MI,Corsico,S,06/06/1983,04/11/2006,5031403,507619,45.43610851009912,9.097410841871474,"(45.43610851009912, 9.097410841871474)",4,4
6798,Biossido di Azoto,µg/m³,654,Sarezzo - via Minelli,269,BS,Sarezzo,N,18/02/1990,,5055826,593900,45.64962671224069,10.205090218837002,"(45.64962671224069, 10.205090218837002)",6,6
6947,PM10 (SM2005),µg/m³,643,Pavia - p.zza Minerva,77,PV,Pavia,N,06/06/2002,,5003660,511522,45.18632908049483,9.146666041286784,"(45.18632908049483, 9.146666041286784)",7,7
12581,Ozono,µg/m³,1303,Cremona - via Gerre Borghi,36,CR,Cremona,S,01/01/2012,01/01/2018,4995675,584111,45.10953938027215,10.069230734956498,"(45.10953938027215, 10.069230734956498)",8,8
12601,Nikel,ng/m³,655,Darfo (aria),221,BS,Darfo Boario Terme,N,18/04/2008,,5080789,591371,45.87460210989037,10.17735680898138,"(45.87460210989037, 10.17735680898138)",6,6
6715,Biossido di Azoto,µg/m³,644,Vigevano - viale  Petrarca,107,PV,Vigevano,S,24/01/2004,02/02/2012,5019220,489053,45.326401500542325,8.860310253579987,"(45.326401500542325, 8.860310253579987)",7,7
10141,Ossidi di Azoto,µg/m³,701,Ostiglia - via Colombo,14,MN,Ostiglia,S,29/11/2006,01/01/2017,4993316,668216,45.073311155731965,11.137034007299844,"(45.073311155731965, 11.137034007299844)",9,9
12610,Piombo,ng/m³,546,Magenta,137,MI,Magenta,N,15/04/2008,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
10096,Benzene,µg/m³,697,Borgofranco - loc. Bonizzo,14,MN,Borgofranco sul Po,S,29/11/2006,,4990430,671752,45.04650153816735,11.18093581912755,"(45.04650153816735, 11.18093581912755)",9,9
6224,Ossidi di Azoto,µg/m³,586,Costa Volpino,192,BG,Costa Volpino,S,26/07/1993,30/07/2018,5075429,585212,45.82715793876258,10.09706172418631,"(45.82715793876258, 10.09706172418631)",5,5
6641,Particolato Totale Sospeso,µg/m³,501,Milano - viale Marche,129,MI,Milano,S,22/01/1976,01/04/1996,5038105,514918,45.49631644365102,9.190933555313624,"(45.49631644365102, 9.190933555313624)",4,4
5965,Biossido di Azoto,µg/m³,633,Soresina,70,CR,Soresina,N,16/10/1999,,5014860,567712,45.28397715446764,9.863398419993635,"(45.28397715446764, 9.863398419993635)",8,8
5631,Biossido di Zolfo,µg/m³,546,Magenta,137,MI,Magenta,N,22/04/1995,,5034328,490635,45.462415791106615,8.880210433125571,"(45.462415791106615, 8.880210433125571)",4,4
6635,Particolato Totale Sospeso,µg/m³,508,Cassano d`Adda - Via di Vona,133,MI,Cassano d'Adda,S,10/12/1984,14/11/2005,5040847,540004,45.52000867032165,9.512220968943545,"(45.52000867032165, 9.512220968943545)",4,4
6312,Ossidi di Azoto,µg/m³,502,Milano - via Juvara,122,MI,Milano,S,06/05/1977,11/06/2007,5035546,517377,45.473225708577175,9.222315138737468,"(45.473225708577175, 9.222315138737468)",4,4
5572,Biossido di Azoto,µg/m³,569,Sondrio - via Mazzini,307,SO,Sondrio,N,01/11/1993,,5113078,567173,46.16796681227828,9.87014407497457,"(46.16796681227828, 9.87014407497457)",3,3
10355,Monossido di Carbonio,mg/m³,516,Robecchetto,135,MI,Robecchetto con Induno,S,28/02/2007,01/01/2017,5040503,481768,45.51782219008838,8.766562109244964,"(45.51782219008838, 8.766562109244964)",4,4
12577,Particelle sospese PM2.5,µg/m³,627,Cremona - p.zza Cadorna,39,CR,Cremona,N,01/01/2012,,4998110,579872,45.13194691285173,10.015741513336042,"(45.13194691285173, 10.015741513336042)",8,8
10004,Ossidi di Azoto,µg/m³,684,Truccazzano,105,MI,Truccazzano,S,17/02/2006,01/01/2018,5036889,536835,45.48455813667995,9.471348388974729,"(45.48455813667995, 9.471348388974729)",4,4
